GeneID	Length	X1h_m1_t	X1h_m1_u	X1h_m2_t	X1h_m2_u	X1h_m3_t	X1h_m3_u	X6h_m1_t	X6h_m1_u	X6h_m2_t	X6h_m2_u	X6h_m3_t	X6h_m3_u
ENSMUSG00000056061	1678	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084843	1703	4	4	18	11	3	4	24	3	8	9	8	8
ENSMUSG00000070144	77	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065460	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038963	4799	231	341	270	296	192	191	509	166	366	214	339	451
ENSMUSG00000027568	3917	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027569	3499	142	116	187	165	203	154	177	74	214	131	173	202
ENSMUSG00000049401	2580	212	290	517	583	419	400	476	175	596	372	526	529
ENSMUSG00000027570	3853	7	4	20	11	16	11	18	1	16	12	15	22
ENSMUSG00000038932	3166	0	2	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000038914	13307	374	412	559	388	497	373	811	234	591	304	425	494
ENSMUSG00000064422	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027573	2464	99	112	156	144	165	121	203	64	161	72	139	133
ENSMUSG00000023393	3200	24	19	28	16	30	8	46	7	28	13	22	25
ENSMUSG00000087550	731	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045493	2520	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074507	1913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086166	2119	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085428	580	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088334	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085728	423	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065454	68	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098051	1116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038848	3316	180	152	247	203	196	184	375	118	230	172	184	229
ENSMUSG00000038840	1532	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027574	1239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087293	667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027575	5367	207	179	227	204	199	177	391	142	263	137	214	206
ENSMUSG00000070461	3352	40	24	52	32	38	32	62	19	38	21	27	34
ENSMUSG00000016356	5142	22	14	24	30	46	26	9	9	32	13	24	20
ENSMUSG00000027577	5022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016346	16273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016349	2084	6	1	9	2	1	0	0	8	4	0	7	2
ENSMUSG00000084696	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016344	1336	71	43	55	58	81	44	74	55	58	28	88	64
ENSMUSG00000038751	3689	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027579	2562	0	0	0	0	0	0	0	0	0	2	0	1
ENSMUSG00000083993	1073	7	7	5	0	4	4	13	8	4	6	3	5
ENSMUSG00000047841	1475	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027580	11529	1316	1174	1856	1794	1533	1299	1512	714	1709	1006	1101	1469
ENSMUSG00000038705	4988	58	52	88	44	79	73	138	49	98	63	67	80
ENSMUSG00000084033	788	10	9	5	4	11	2	10	0	11	2	7	4
ENSMUSG00000027581	1136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038685	6616	46	68	60	62	77	45	84	43	77	42	51	63
ENSMUSG00000118593	272	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000038671	4320	97	93	125	99	119	103	156	65	146	91	136	131
ENSMUSG00000027582	5624	84	81	79	73	97	57	150	34	90	68	79	74
ENSMUSG00000090077	2304	1	1	0	0	3	0	0	2	0	0	1	0
ENSMUSG00000085028	2976	13	33	25	21	32	28	42	9	25	15	23	23
ENSMUSG00000027583	8508	4	1	9	13	11	7	22	5	19	7	5	4
ENSMUSG00000089612	103	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000055882	1775	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000827	4982	226	175	280	233	248	220	361	106	265	154	237	261
ENSMUSG00000088378	163	0	0	2	3	1	2	0	0	0	0	3	3
ENSMUSG00000000826	6953	723	617	868	649	799	673	941	359	923	504	635	751
ENSMUSG00000089917	4629	128	119	172	149	144	129	125	82	221	117	158	183
ENSMUSG00000010492	2522	1	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000000823	6810	80	39	77	44	59	56	114	46	80	49	43	76
ENSMUSG00000098824	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002455	3859	210	224	324	242	235	188	258	133	307	173	263	223
ENSMUSG00000038605	2448	18	29	24	16	20	12	24	12	40	20	21	17
ENSMUSG00000108976	755	0	0	0	1	0	0	0	0	0	1	0	1
ENSMUSG00000077518	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046470	1620	0	0	0	1	1	1	0	0	4	1	0	1
ENSMUSG00000059540	2704	9	7	17	5	7	12	31	9	10	10	10	11
ENSMUSG00000002458	2230	146	194	221	141	222	170	316	116	246	151	180	216
ENSMUSG00000045794	733	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027584	3753	0	0	0	0	0	0	0	0	3	0	0	1
ENSMUSG00000082786	901	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010505	7191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027589	4183	88	59	103	66	119	69	105	38	162	45	86	106
ENSMUSG00000038628	3124	80	83	102	64	91	70	149	52	124	77	117	90
ENSMUSG00000083397	1890	3	4	0	0	2	0	0	0	3	1	2	2
ENSMUSG00000098505	6544	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100249	1943	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096426	1941	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084298	409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095907	264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080876	899	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083144	693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083918	449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094558	1960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081589	869	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082167	393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095492	868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094876	1960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095716	1952	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095259	868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082025	424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096524	264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080300	875	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101381	1949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094725	883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096733	883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078218	1943	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085978	741	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080299	640	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084955	902	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082081	403	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093977	273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082489	869	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094307	1960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094596	1960	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000094240	868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085775	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085966	415	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095411	883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094273	1960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094794	736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080073	651	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094323	883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078214	1497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096800	587	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085686	291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095657	883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078213	1491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094693	736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078212	675	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086497	291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095436	273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094860	1943	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094358	868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080792	1497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094401	587	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085706	769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078210	871	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081626	285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082975	409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044597	2368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082326	730	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082270	855	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095814	1960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081232	2158	4	2	7	4	4	6	1	5	0	3	3	8
ENSMUSG00000081486	1632	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083939	1542	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080186	210	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000081661	240	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097342	497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073295	3036	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000082109	591	0	0	0	0	1	0	0	0	0	0	2	0
ENSMUSG00000099018	80	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073294	2201	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075918	119	0	0	0	0	0	0	3	0	0	0	0	0
ENSMUSG00000073293	1775	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000023279	3060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068270	8880	6	16	8	10	4	6	12	1	8	4	3	5
ENSMUSG00000062393	7158	0	1	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000051592	4566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050089	3027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082240	431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004317	11452	364	423	522	363	521	420	952	274	618	404	516	512
ENSMUSG00000089127	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070108	92	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000076251	109	0	0	0	0	0	0	0	0	1	1	1	1
ENSMUSG00000070100	65	0	0	1	0	0	0	0	1	2	0	2	0
ENSMUSG00000065398	68	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000070139	96	0	0	1	0	1	1	0	0	5	1	1	0
ENSMUSG00000046269	4279	15	6	13	8	21	10	5	5	34	7	3	18
ENSMUSG00000087252	1878	0	0	5	1	3	3	0	0	0	1	0	2
ENSMUSG00000063018	1583	3	2	9	4	3	7	11	1	7	4	5	5
ENSMUSG00000083535	414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084150	563	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083402	295	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088477	133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039556	5153	2	3	7	5	7	7	14	8	19	5	8	3
ENSMUSG00000103436	5727	6	0	4	0	4	0	0	3	2	4	5	3
ENSMUSG00000039545	3583	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039521	4577	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000031143	3427	20	10	16	5	9	14	42	1	21	16	6	12
ENSMUSG00000031142	9089	1	1	1	2	0	3	0	3	0	0	0	0
ENSMUSG00000031144	5211	1	1	3	2	3	3	0	2	1	1	0	0
ENSMUSG00000087644	1820	0	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000031145	4902	18	18	24	20	30	28	49	6	41	20	14	34
ENSMUSG00000031146	1334	397	423	431	338	389	310	525	224	426	287	337	339
ENSMUSG00000031147	2910	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000081083	404	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031148	3737	182	156	248	226	235	201	275	97	285	154	235	213
ENSMUSG00000039382	3310	17	11	22	9	16	17	39	7	22	22	17	20
ENSMUSG00000109493	1299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031149	1339	39	65	74	71	81	38	93	29	82	39	72	66
ENSMUSG00000031150	4165	5	6	12	6	6	3	9	4	14	3	3	5
ENSMUSG00000082617	285	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000000134	9261	261	301	365	340	386	344	549	229	541	276	393	396
ENSMUSG00000031153	5502	317	329	432	371	402	363	643	168	434	236	311	388
ENSMUSG00000080645	121	4	2	3	0	4	2	0	2	3	2	1	3
ENSMUSG00000009731	5287	0	0	1	2	4	1	0	0	2	2	0	2
ENSMUSG00000031154	5200	185	149	224	206	210	168	281	99	296	160	211	240
ENSMUSG00000031155	2795	2	20	6	9	5	2	34	7	17	10	8	12
ENSMUSG00000031156	4729	66	57	87	71	77	76	44	22	79	58	60	69
ENSMUSG00000031157	1636	55	47	54	68	59	54	65	36	50	40	49	64
ENSMUSG00000031158	2557	31	52	36	33	24	36	73	32	45	29	36	38
ENSMUSG00000073291	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073290	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039278	2193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031160	1077	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031161	5817	55	42	75	59	54	42	82	36	64	35	41	56
ENSMUSG00000082054	713	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031162	2438	0	0	2	3	1	1	0	3	1	0	0	1
ENSMUSG00000031163	673	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083518	868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080877	386	0	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000082404	429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087193	2096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068243	171	0	0	0	1	0	0	0	0	0	1	0	1
ENSMUSG00000039231	5270	27	22	43	35	31	18	5	11	46	14	32	45
ENSMUSG00000031165	2381	193	167	232	180	162	168	308	121	286	152	167	229
ENSMUSG00000088211	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086404	1454	0	3	1	0	0	2	0	0	0	1	2	0
ENSMUSG00000081042	820	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031166	5277	180	179	262	167	237	194	459	101	309	149	174	244
ENSMUSG00000031167	4698	712	773	915	797	801	713	1393	516	1191	675	1025	932
ENSMUSG00000055188	971	5	0	3	1	2	2	0	0	0	0	5	1
ENSMUSG00000039201	2794	19	13	20	36	16	18	0	13	28	22	33	28
ENSMUSG00000031168	2310	75	72	107	81	112	91	91	54	106	73	90	106
ENSMUSG00000031169	3000	9	7	4	3	6	9	0	0	1	3	1	5
ENSMUSG00000031171	4760	26	47	54	33	37	34	73	33	40	29	50	42
ENSMUSG00000031170	2241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068219	879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068218	879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079705	875	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023165	927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079704	540	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079702	518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079701	824	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080897	113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081410	512	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082496	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082458	1527	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079703	559	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035371	602	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071816	602	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082129	113	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000079699	507	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079697	444	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052364	2583	1	1	6	1	3	2	0	0	2	0	2	0
ENSMUSG00000082198	1497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081381	594	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083871	932	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080051	1092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078208	842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081020	1286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060685	850	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087584	1161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078206	856	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083468	1051	3	3	5	9	5	5	6	1	3	1	0	3
ENSMUSG00000082222	494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071815	841	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086518	1164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083714	516	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080050	1087	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080952	826	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072249	847	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000081959	832	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083123	528	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000045797	1781	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087021	513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047344	3991	0	1	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000079694	870	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015342	5076	0	0	3	6	1	2	0	1	3	6	0	2
ENSMUSG00000100200	535	0	0	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000065155	158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083670	360	1	3	4	3	3	4	3	3	3	1	3	2
ENSMUSG00000083608	307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100448	510	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015340	5808	17847	16966	23012	18279	21832	21742	39339	13503	32216	17850	26043	25432
ENSMUSG00000077713	159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061065	509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118573	265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031176	2576	391	359	420	351	419	330	579	243	541	333	426	418
ENSMUSG00000040456	581	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048994	553	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054453	2301	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081898	892	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090084	2652	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000031174	7247	35	13	30	13	33	32	76	15	37	14	34	22
ENSMUSG00000031173	4241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086996	1938	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058254	7067	26	9	28	7	2	4	9	0	6	3	5	12
ENSMUSG00000088404	109	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000068200	477	3	8	9	4	5	1	10	0	18	11	17	6
ENSMUSG00000083262	466	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081308	433	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008035	2128	102	81	99	93	109	85	167	74	151	78	106	90
ENSMUSG00000085587	543	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000081680	557	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083419	493	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080948	629	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100626	501	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101819	495	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096097	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094904	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095413	494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095655	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095662	509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099443	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095445	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069038	330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083492	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080811	123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065825	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082146	441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083439	199	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081947	230	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040363	8666	71	96	92	112	114	122	176	57	137	72	84	95
ENSMUSG00000083486	350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087591	1614	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081461	345	0	0	0	0	0	1	7	0	0	0	0	1
ENSMUSG00000031007	2618	855	901	1148	870	1071	826	1524	510	1208	722	1102	1079
ENSMUSG00000083199	759	0	0	1	0	5	1	4	0	0	0	2	1
ENSMUSG00000079871	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044148	2699	90	113	125	108	156	121	220	88	179	102	171	151
ENSMUSG00000086473	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064127	8763	215	219	264	237	342	294	460	169	413	238	271	305
ENSMUSG00000085891	2622	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000077858	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083760	683	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083307	1257	6	9	14	3	17	11	14	10	8	11	17	12
ENSMUSG00000083751	357	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087424	1836	9	8	6	7	10	3	20	0	13	5	4	4
ENSMUSG00000031010	15051	1570	1421	2287	1834	2344	1695	2741	1121	2693	1573	2124	2275
ENSMUSG00000094574	138	8	9	29	36	23	23	24	14	39	5	16	29
ENSMUSG00000094259	138	6	5	23	14	14	12	15	9	15	4	9	19
ENSMUSG00000084349	1210	363	284	389	340	372	340	596	249	478	267	383	380
ENSMUSG00000065813	112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083364	393	35	52	50	36	67	51	108	44	113	38	59	57
ENSMUSG00000100714	704	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082090	1227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000787	5277	1333	1139	1702	1321	1508	1221	2337	739	1732	1080	1478	1610
ENSMUSG00000081255	2136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080914	997	0	1	0	1	0	1	0	0	0	1	0	0
ENSMUSG00000080818	813	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051228	5183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081597	536	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000031012	9145	120	84	143	103	178	107	210	63	192	100	115	144
ENSMUSG00000040229	2090	1	0	1	1	0	0	0	0	0	0	0	1
ENSMUSG00000093217	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047678	2497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082736	1250	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088706	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078346	514	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080733	866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064772	191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084907	831	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081763	877	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045217	882	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082838	312	1	1	1	1	1	1	3	0	2	1	2	0
ENSMUSG00000083931	542	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081994	337	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000070258	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093014	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070240	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086048	2904	0	1	0	0	1	0	0	2	2	4	0	3
ENSMUSG00000081312	387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083551	252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023257	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083288	1175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025037	4167	114	58	92	55	133	59	96	83	154	140	97	176
ENSMUSG00000040147	2789	3	6	18	6	3	3	0	4	30	4	11	17
ENSMUSG00000040138	1939	0	0	0	0	0	0	0	0	0	0	0	0
