"","X1h_m1_t","X1h_m1_u","X1h_m2_t","X1h_m2_u","X1h_m3_t","X1h_m3_u"
"ENSMUSG00000114743",0,0,0,0,0,0
"ENSMUSG00000114240",0,0,0,0,0,0
"ENSMUSG00000114200",0,0,0,0,0,0
"ENSMUSG00000114623",0,2.38671538156477,0.804048309761759,0,1.71567204860557,0
"ENSMUSG00000114787",0,0,0,0,0,0
"ENSMUSG00000021557",321.186919228679,326.980007274374,333.68004855113,320.427153521084,404.040767446611,403.540076233511
"ENSMUSG00000114526",1.0814374384804,5.96678845391193,5.62833816833232,1.9902307672117,5.1470161458167,0
"ENSMUSG00000021555",124.365305425246,128.882630604498,135.884164349737,135.335692170396,173.282876909162,131.968511416905
"ENSMUSG00000114535",10.814374384804,9.54686152625909,8.04048309761759,7.96092306884681,15.4410484374501,13.087786256222
"ENSMUSG00000021556",135.17967981005,146.782995966234,124.627488013073,109.462692196644,99.5089788191229,102.520992340405
"ENSMUSG00000049902",0,0,0,0,0,0
"ENSMUSG00000114727",0,0,0,0,0,0
"ENSMUSG00000050876",0,0,0,0,0,0
"ENSMUSG00000091311",0,0,0,0,0,0
"ENSMUSG00000043986",0,0,0,0,0.857836024302784,0
"ENSMUSG00000114903",0,0,0,0,0,0
"ENSMUSG00000097502",0,0,0,0,0,0
"ENSMUSG00000051054",0,1.19335769078239,0.804048309761759,0,0.857836024302784,1.09064885468516
"ENSMUSG00000044792",111.388056163481,121.722484459803,123.019391393549,122.39919218352,143.258616058565,134.149809126275
"ENSMUSG00000114763",0,0,0,0,0,0
"ENSMUSG00000089875",1.0814374384804,5.96678845391193,4.0202415488088,4.97557691802925,3.43134409721113,6.54389312811098
"ENSMUSG00000035248",615.337902495349,661.120160693442,816.913082717948,923.46707598623,750.606521264936,737.278625767171
"ENSMUSG00000114835",7.57006206936281,15.513649980171,15.2769178854734,11.9413846032702,15.4410484374501,14.1784351109071
"ENSMUSG00000114354",0,0,0.804048309761759,0,0,1.09064885468516
"ENSMUSG00000114669",0,0,0,0,0,0
"ENSMUSG00000114490",0,0,0,0,0,0
"ENSMUSG00000114308",0,0,0,0,0,0
"ENSMUSG00000114531",0,0,0,0,0,0
"ENSMUSG00000114795",0,0,0,0,0,0
"ENSMUSG00000114734",0,0,0,0,0,0
"ENSMUSG00000052957",0,0,4.82428985857056,2.98534615081755,0,0
"ENSMUSG00000114433",0,1.19335769078239,0,3.9804615344234,0.857836024302784,6.54389312811098
"ENSMUSG00000050765",0,0,0,0,0,0
"ENSMUSG00000080668",0,0,0,0,0,0
"ENSMUSG00000114460",0,0,0,0,0,0
"ENSMUSG00000114274",0,0,0,0,0,0
"ENSMUSG00000114566",0,0,0,0,0,0
"ENSMUSG00000114452",0,0,0,0,0,0
"ENSMUSG00000080666",0,0,0,0,0,0
"ENSMUSG00000021559",425.004913322798,306.692926531073,334.484096860892,279.627422793244,268.502675606771,217.039122082348
"ENSMUSG00000114501",103.817994094119,59.6678845391193,77.1886377371289,63.6873845507745,59.1906856768921,53.441793879573
"ENSMUSG00000114277",15.1401241387256,20.2870807433006,14.4728695757117,22.8876538229346,19.730228558964,20.7223282390181
"ENSMUSG00000096874",0,0,0,0,0,0
"ENSMUSG00000042243",0,0,0,0,0,0
"ENSMUSG00000056728",0,0,0.804048309761759,0,0,0
"ENSMUSG00000050345",0,0,0,0,0,0
"ENSMUSG00000114635",0,0,0,0,0,0
"ENSMUSG00000114487",0,0,0,0,0,0
"ENSMUSG00000074874",8.65149950784322,4.77343076312955,3.21619323904704,4.97557691802925,1.71567204860557,1.09064885468516
"ENSMUSG00000114432",1.0814374384804,0,0,0,0,0
"ENSMUSG00000062705",0,0,0,0,0,0
"ENSMUSG00000084451",0,0,0,0,0,0
"ENSMUSG00000044258",15.1401241387256,0,8.84453140737935,1.9902307672117,2.57350807290835,2.18129770937033
"ENSMUSG00000033834",4.32574975392161,0,0.804048309761759,0,0.857836024302784,0
"ENSMUSG00000114502",0,0,0,0,0,0
"ENSMUSG00000114663",0,0,0,0,0,0
"ENSMUSG00000055298",0,0,0,0,0,0
"ENSMUSG00000021439",0,0,0,0,0,0
"ENSMUSG00000114643",0,0,0,0,0,0
"ENSMUSG00000055679",0,0,0,0,0,0
"ENSMUSG00000021441",0,0,0,0,0,0
"ENSMUSG00000057446",0,0,0,0,0,0
"ENSMUSG00000114473",0,0,0,0,0,0
"ENSMUSG00000114867",0,0,0,0,0,0
"ENSMUSG00000114495",0,0,0,0,0,0
"ENSMUSG00000098860",0,0,0,0,0,0
"ENSMUSG00000021440",0,0,0,0,0,1.09064885468516
"ENSMUSG00000114802",0,0,0,0,0,0
"ENSMUSG00000114405",0,0,0,0,0,0
"ENSMUSG00000114667",0,0,0,0,0,0
"ENSMUSG00000114928",0,0,0,0,0,0
"ENSMUSG00000074871",0,0,0,0,0,0
"ENSMUSG00000114904",0,0,0,0,0,0
"ENSMUSG00000074870",0,0,0,0,0,0
"ENSMUSG00000113295",0,0,0,0,0.857836024302784,0
"ENSMUSG00000113728",1.0814374384804,1.19335769078239,2.41214492928528,0.995115383605851,3.43134409721113,3.27194656405549
"ENSMUSG00000114023",4.32574975392161,2.38671538156477,4.82428985857056,5.97069230163511,0,1.09064885468516
"ENSMUSG00000113471",0,0,0,0,0,0
"ENSMUSG00000061330",0,0,0,0,0,0
"ENSMUSG00000113899",1.0814374384804,2.38671538156477,1.60809661952352,0,0,1.09064885468516
"ENSMUSG00000095905",0,0,0,0,0,0
"ENSMUSG00000096212",0,0,0,0,0,0
"ENSMUSG00000113626",0,0,0,0.995115383605851,0,0
"ENSMUSG00000080451",0,0,0,0,0,0
"ENSMUSG00000113887",0,0,0,0,0,0
"ENSMUSG00000114036",0,0,0,0,0,0
"ENSMUSG00000113014",0,0,0,0,0,0
"ENSMUSG00000094096",0,0,0,0,0,0
"ENSMUSG00000113836",6.48862463088241,0,4.82428985857056,2.98534615081755,0.857836024302784,0
"ENSMUSG00000074868",1.0814374384804,1.19335769078239,2.41214492928528,0.995115383605851,0.857836024302784,1.09064885468516
"ENSMUSG00000113566",0,0,0.804048309761759,0,0.857836024302784,0
"ENSMUSG00000113504",0,0,0.804048309761759,0,0,0
"ENSMUSG00000074867",35.6874354698533,20.2870807433006,36.9862222490409,20.8974230557229,48.0388173609559,30.5381679311846
"ENSMUSG00000095111",0,2.38671538156477,0,1.9902307672117,0.857836024302784,0
"ENSMUSG00000093874",2.1628748769608,0,1.60809661952352,0,2.57350807290835,1.09064885468516
"ENSMUSG00000113690",7.57006206936281,2.38671538156477,0.804048309761759,0.995115383605851,8.57836024302784,3.27194656405549
"ENSMUSG00000113081",0,0,0,0,0,0
"ENSMUSG00000113107",0,0,0,0,0,0
"ENSMUSG00000113495",0,0,0,0,0.857836024302784,0
"ENSMUSG00000094942",9.73293694632362,8.3535038354767,4.0202415488088,6.96580768524096,12.8675403645418,6.54389312811098
"ENSMUSG00000095876",0,0,0,0,0,0
"ENSMUSG00000089002",0,0,0,0,0,0
"ENSMUSG00000113151",0,0,0,0,0,0
"ENSMUSG00000113865",0,0,0,0,0,0
"ENSMUSG00000113623",0,0,3.21619323904704,0,1.71567204860557,1.09064885468516
"ENSMUSG00000113812",1.0814374384804,0,0.804048309761759,0.995115383605851,0,2.18129770937033
"ENSMUSG00000113841",21.628748769608,11.9335769078239,20.9052560538057,22.8876538229346,16.2988844617529,14.1784351109071
"ENSMUSG00000113450",18.3844364541668,25.0605115064301,22.5133526733293,25.8729999737521,27.4507527776891,33.8101144952401
"ENSMUSG00000055228",0,0,0,0,0,0
"ENSMUSG00000076246",0,0,0,0,0,0
"ENSMUSG00000074865",41.0946226622553,22.6737961248653,28.9457391514233,31.8436922753872,25.7350807290835,20.7223282390181
"ENSMUSG00000113428",9.73293694632362,10.7402192170415,9.64857971714111,5.97069230163511,7.72052421872505,5.45324427342582
"ENSMUSG00000096563",1.0814374384804,0,0.804048309761759,0,1.71567204860557,0
"ENSMUSG00000094815",0,0,0,0,0.857836024302784,1.09064885468516
"ENSMUSG00000072066",18.3844364541668,10.7402192170415,11.2566763366646,8.95603845245266,19.730228558964,17.4503816749626
"ENSMUSG00000095020",0,0,0,0,0,0
"ENSMUSG00000114172",19.4658738926472,20.2870807433006,15.2769178854734,16.9169615212995,23.1615726561752,19.631679384333
"ENSMUSG00000113473",5.40718719240201,1.19335769078239,1.60809661952352,2.98534615081755,1.71567204860557,1.09064885468516
"ENSMUSG00000074863",37.8503103468141,35.8007307234716,61.9117198516555,29.8534615081755,45.4653092880475,29.4475190764994
"ENSMUSG00000113601",4.32574975392161,5.96678845391193,0.804048309761759,0.995115383605851,3.43134409721113,10.9064885468516
"ENSMUSG00000113078",1.0814374384804,3.58007307234716,2.41214492928528,0.995115383605851,3.43134409721113,6.54389312811098
"ENSMUSG00000096098",0,0,0,0,0,0
"ENSMUSG00000091183",9.73293694632362,14.3202922893886,20.9052560538057,15.9218461376936,26.5929167533863,13.087786256222
"ENSMUSG00000095895",0,0,0,0,0,0
"ENSMUSG00000080346",0,0,0,0,0,0
"ENSMUSG00000095825",0,0,0,0,0,0
"ENSMUSG00000113637",2.1628748769608,5.96678845391193,0.804048309761759,2.98534615081755,4.28918012151392,1.09064885468516
"ENSMUSG00000114117",0,0,0,0,0,0
"ENSMUSG00000021456",0,0,0,0,0,0
"ENSMUSG00000069805",1.0814374384804,0,2.41214492928528,0.995115383605851,0,0
"ENSMUSG00000113057",0,0,0,0,0,0
"ENSMUSG00000021458",367.688729083337,285.21248809699,355.389352914698,332.368538124354,275.365363801194,278.115457944717
"ENSMUSG00000113708",0,0,0.804048309761759,1.9902307672117,0.857836024302784,0
"ENSMUSG00000113257",3.24431231544121,0,1.60809661952352,0,0,2.18129770937033
"ENSMUSG00000113203",2.1628748769608,0,0,0,0,0
"ENSMUSG00000113853",8.65149950784322,1.19335769078239,3.21619323904704,3.9804615344234,7.72052421872505,8.72519083748131
"ENSMUSG00000113326",62.7233714318633,53.7010960852074,68.3441063297496,42.7899614950516,51.470161458167,57.8043892983137
"ENSMUSG00000113665",1.0814374384804,0,0,0,0.857836024302784,0
"ENSMUSG00000114104",38.9317477852945,33.4140153419068,36.9862222490409,45.7753076458691,42.0339651908364,21.8129770937033
"ENSMUSG00000113472",0,0,0,0,0,0
"ENSMUSG00000021461",24.8730610850492,48.9276653220778,14.4728695757117,17.9120769049053,19.730228558964,26.1755725124439
"ENSMUSG00000065599",5.40718719240201,2.38671538156477,4.82428985857056,0,3.43134409721113,0
"ENSMUSG00000065475",0,0,0,0,0,0
"ENSMUSG00000092741",0,0,0.804048309761759,0,0,0
"ENSMUSG00000105904",0,0,0,0,0,0
"ENSMUSG00000089854",0,0,0,0,0,0
"ENSMUSG00000090232",1.0814374384804,0,0,0,2.57350807290835,1.09064885468516
"ENSMUSG00000113126",2.1628748769608,5.96678845391193,5.62833816833232,5.97069230163511,3.43134409721113,6.54389312811098
"ENSMUSG00000089868",0,0,0,0,0,0
"ENSMUSG00000021466",100.573681778677,137.236134439974,113.370811676408,223.900961311316,172.425040884859,166.86927476683
"ENSMUSG00000102282",1.0814374384804,0,0.804048309761759,0,0,0
"ENSMUSG00000113459",0,0,0,0,0,0
"ENSMUSG00000113453",0,0,0,0,0,0
"ENSMUSG00000113700",0,0,0,0,0,0
"ENSMUSG00000113825",0,0,0,0,0,0
"ENSMUSG00000114071",0,0,0,0,0,0
"ENSMUSG00000114015",0,0,0,0,0,0
"ENSMUSG00000114092",0,0,0,0.995115383605851,0.857836024302784,0
"ENSMUSG00000021470",124.365305425246,105.01547678885,98.0938937909346,109.462692196644,148.405632204382,110.155534323202
"ENSMUSG00000114095",3.24431231544121,0,0,1.9902307672117,1.71567204860557,0
"ENSMUSG00000113340",0,0,0,0,0,0
"ENSMUSG00000033122",0,0,0,0,0,0
"ENSMUSG00000033114",54.0718719240201,41.7675191773835,53.8712367540379,43.7850768786574,67.7690459199199,52.3511450248879
"ENSMUSG00000044934",72.4563083781869,94.2752575718085,80.4048309761759,67.6678460851979,84.9257664059756,101.43034348572
"ENSMUSG00000114165",0,2.38671538156477,0.804048309761759,0,0,0
"ENSMUSG00000021476",83.2706827629909,63.2479576114665,65.1279130907025,54.7313460983218,95.219798697609,74.1641221185912
"ENSMUSG00000033102",81.1078078860301,60.8612422299017,87.6412657640318,81.5994614556798,123.528387499601,78.5267175373318
"ENSMUSG00000113804",0,0,0,0,0,0
"ENSMUSG00000097101",7.57006206936281,3.58007307234716,8.04048309761759,4.97557691802925,6.86268819442227,5.45324427342582
"ENSMUSG00000113603",4.32574975392161,0,2.41214492928528,0.995115383605851,0.857836024302784,3.27194656405549
"ENSMUSG00000021482",116.795243355883,90.6951844994614,140.708454208308,76.6238845376505,126.959731596812,95.9770992122944
"ENSMUSG00000113816",1.0814374384804,0,0,0,0,2.18129770937033
"ENSMUSG00000089092",1.0814374384804,2.38671538156477,0,0.995115383605851,0,1.09064885468516
"ENSMUSG00000118556",0,0,0,0,0,0
"ENSMUSG00000021477",23073.5491874179,19738.1362055407,16665.509316432,15899.9535992543,17340.2973952565,14191.5228971634
"ENSMUSG00000113683",0,0,0,0,0,0
"ENSMUSG00000114072",0,0,0,0,0,0
"ENSMUSG00000113696",0,0,0,0,0.857836024302784,0
"ENSMUSG00000021483",77.8634955705889,50.1210230128602,54.6752850637996,44.7801922622633,57.4750136282865,51.2604961702027
"ENSMUSG00000113244",0,0,0,0,0,0
"ENSMUSG00000113109",0,0,0,0,0,0
"ENSMUSG00000096537",0,0,0,0,0,0
"ENSMUSG00000094597",0,0,0,0,0,0
"ENSMUSG00000113609",0,0,0,0,0,0
"ENSMUSG00000113850",2.1628748769608,0,2.41214492928528,0,0,0
"ENSMUSG00000113124",0,0,0,0,0,0
"ENSMUSG00000113753",0,2.38671538156477,2.41214492928528,0.995115383605851,0.857836024302784,4.36259541874066
"ENSMUSG00000113405",0,0,0,0,0,0
"ENSMUSG00000114168",0,0,0,0,0,0
"ENSMUSG00000113469",0,0,0,0,0,0
"ENSMUSG00000033063",0,0,0,0.995115383605851,0,0
"ENSMUSG00000114179",0,0,0.804048309761759,0,0,1.09064885468516
"ENSMUSG00000056223",0,0,0,0,0,0
"ENSMUSG00000113263",3.24431231544121,5.96678845391193,1.60809661952352,1.9902307672117,1.71567204860557,2.18129770937033
"ENSMUSG00000113807",0,0,0,0,0,0
"ENSMUSG00000074849",0,0,0,0,0,0
"ENSMUSG00000090658",0,0,0,0,0,0
"ENSMUSG00000038212",377.42166602966,461.829426332783,368.254125870886,359.236653481712,380.021358766133,395.905534250715
"ENSMUSG00000114162",0,0,0,0,0,0
"ENSMUSG00000108426",0,0,0,0,0,0
"ENSMUSG00000049806",0,0,0,0,0,0
"ENSMUSG00000089161",0,0,0,0,0,0
"ENSMUSG00000032999",0,0,0,0,0,0
"ENSMUSG00000113500",0,0,0,0,0,0
"ENSMUSG00000110393",7.57006206936281,8.3535038354767,8.04048309761759,7.96092306884681,6.86268819442227,6.54389312811098
"ENSMUSG00000113946",0,0,0,0,0,0
"ENSMUSG00000113238",1.0814374384804,0,0,0,0,0
"ENSMUSG00000074847",0,0,0,0,0,0
"ENSMUSG00000112960",0,3.58007307234716,0.804048309761759,0,0,0
"ENSMUSG00000021514",142.749741879413,124.109199841368,131.863922800929,123.394307567126,143.258616058565,142.874999963756
"ENSMUSG00000114016",8.65149950784322,7.16014614469432,6.43238647809407,8.95603845245266,10.2940322916334,11.9971374015368
"ENSMUSG00000114194",0,0,0,0,0,0
"ENSMUSG00000113990",0,0,0,0,0,0
"ENSMUSG00000113406",0,0,0,0,0,0
"ENSMUSG00000114142",0,0,0,0,0,0
"ENSMUSG00000113145",0,0,0,0,0,0
"ENSMUSG00000113551",0,0,0,0,0,0
"ENSMUSG00000112935",0,0,0,0,0,1.09064885468516
"ENSMUSG00000113301",0,0,0,0,0,0
"ENSMUSG00000113911",0,0,0,0,0,0
"ENSMUSG00000113388",3.24431231544121,0,1.60809661952352,1.9902307672117,3.43134409721113,3.27194656405549
"ENSMUSG00000113207",0,0,0.804048309761759,0,0,0
"ENSMUSG00000114065",0,0,0,0,0,0
"ENSMUSG00000113709",0,0,0,0,0,0
"ENSMUSG00000114031",0,0,0,0,0,0
"ENSMUSG00000113468",0,0,0,0,0,0
"ENSMUSG00000113955",0,0,0,0,0,0
"ENSMUSG00000113618",0,0,0,0,0,0
"ENSMUSG00000063905",0,0,0,0,0,0
"ENSMUSG00000113008",0,0,0,0,0,0
"ENSMUSG00000113661",0,0,0,0,0,0
"ENSMUSG00000113482",0,0,0,0,0,0
"ENSMUSG00000113565",0,0,0.804048309761759,0,0,0
"ENSMUSG00000113381",0,0,0,0,0,0
"ENSMUSG00000113118",0,0,0,0,0,0
"ENSMUSG00000097562",0,0,0,0,0.857836024302784,0
"ENSMUSG00000113135",0,0,0,0,0,1.09064885468516
"ENSMUSG00000113641",0,0,0,0,0,0
"ENSMUSG00000113870",0,0,0,0,0,0
"ENSMUSG00000113461",0,0,0,0,0,0
"ENSMUSG00000113260",0,0,0,0,0,0
"ENSMUSG00000113513",0,0,0,0,0,0
"ENSMUSG00000117836",0,0,0,0,0,0
"ENSMUSG00000113712",0,0,0,0,0,0
"ENSMUSG00000113954",0,0,0,0,0,0
"ENSMUSG00000113945",0,0,0,0,0,0
"ENSMUSG00000074841",0,0,0,0,0,0
"ENSMUSG00000114625",0,0,0,0,0,0
"ENSMUSG00000114013",0,0,0,0,0,0
"ENSMUSG00000113723",0,0,0,0,0,0
"ENSMUSG00000113559",0,0,0,0,0,0
"ENSMUSG00000113653",0,0,0,0,0,0
"ENSMUSG00000113173",0,0,0,0,0,0
"ENSMUSG00000055763",5.40718719240201,17.9003653617358,13.6688212659499,9.95115383605851,15.4410484374501,9.81583969216648
"ENSMUSG00000113760",0,0,0,0,0,0
"ENSMUSG00000095909",0,0,0,0,0,0
"ENSMUSG00000118427",0,0,0,0,0,0
"ENSMUSG00000113477",0,0,0,0,0,0
"ENSMUSG00000113156",0,0,0,0,0,0
"ENSMUSG00000113350",0,0,0,0,0,0
"ENSMUSG00000113713",0,0,0,0,0,0
"ENSMUSG00000091347",0,0,0,0,0,0
"ENSMUSG00000113253",0,0,0,0,0,0
"ENSMUSG00000114616",0,0,0,0,0,0
"ENSMUSG00000114027",0,0,0,0,0,0
"ENSMUSG00000114239",0,0,0,0,0,0
"ENSMUSG00000114550",0,0,0,0,0,0
"ENSMUSG00000114776",0,0,0,0,0,0
"ENSMUSG00000114328",0,0,0,0,0,0
"ENSMUSG00000114729",0,0,0,0,0,0
"ENSMUSG00000094499",0,0,0,0,0,0
"ENSMUSG00000114377",0,0,0,0,0,0
"ENSMUSG00000114629",0,0,0,0,0,0
"ENSMUSG00000114825",0,0,0,0,0,0
"ENSMUSG00000114261",0,0,0,0,0,0
"ENSMUSG00000074832",0,0,0,0,0,0
"ENSMUSG00000114343",0,0,0,0,0,0
"ENSMUSG00000114406",0,0,0,0,0,0
"ENSMUSG00000097483",0,0,0,0,0,0
"ENSMUSG00000114684",0,0,0,0,0,0
"ENSMUSG00000114777",0,0,0,0,0,0
"ENSMUSG00000114685",0,0,0,0,0,0
"ENSMUSG00000114434",0,0,0,0,0,0
"ENSMUSG00000114645",0,0,0,0,0,0
"ENSMUSG00000114426",0,0,0,0,0,0
"ENSMUSG00000098452",0,0,0,0,0,0
"ENSMUSG00000114262",0,0,0,0,0,0
"ENSMUSG00000114814",0,0,0,0,0,0
"ENSMUSG00000074830",0,0,0,0,0,0
"ENSMUSG00000114327",0,0,0,0,0,0
"ENSMUSG00000114549",0,0,0,0,0,0
"ENSMUSG00000114839",0,0,0,0,0,0
"ENSMUSG00000114423",0,0,0,0,0,0
"ENSMUSG00000114226",0,0,0,0,0,0
"ENSMUSG00000114353",0,0,0,0,0,0
"ENSMUSG00000114314",0,0,0,0,0,0
"ENSMUSG00000117784",0,0,0,0,0,0
"ENSMUSG00000114793",0,0,0,0,0,0
"ENSMUSG00000114816",0,0,0,0,0,0
"ENSMUSG00000071294",0,0,0,0,0,0
"ENSMUSG00000114489",0,0,0,0,0,0
"ENSMUSG00000095847",57.3161842394613,58.4745268483369,43.418608727135,41.7948461114457,35.1712769964141,52.3511450248879
"ENSMUSG00000114374",1.0814374384804,0,0,0,0,0
"ENSMUSG00000021520",287.662358635787,291.179276550902,275.788570248283,210.96446132444,278.796707898405,266.11832054318
"ENSMUSG00000074826",4.32574975392161,3.58007307234716,1.60809661952352,0,5.1470161458167,0
"ENSMUSG00000021519",125.446742863727,121.722484459803,112.566763366646,100.506653744191,119.239207378087,107.974236613831
"ENSMUSG00000021518",247.649173412012,196.904018979094,205.83636729901,199.02307672117,205.022809808365,198.4980915527
"ENSMUSG00000114362",0,0,0,0,0,0
"ENSMUSG00000090641",20.5473113311276,10.7402192170415,12.8647729561881,17.9120769049053,30.0242608505974,17.4503816749626
"ENSMUSG00000114834",0,0,0,0,0,0
"ENSMUSG00000114516",1.0814374384804,2.38671538156477,0,0,0,1.09064885468516
"ENSMUSG00000058883",0,1.19335769078239,0,0,0,1.09064885468516
"ENSMUSG00000100235",3.24431231544121,5.96678845391193,9.64857971714111,4.97557691802925,6.86268819442227,4.36259541874066
"ENSMUSG00000114603",0,0,0,0,0,0
"ENSMUSG00000074824",5.40718719240201,2.38671538156477,1.60809661952352,7.96092306884681,3.43134409721113,0
"ENSMUSG00000057396",27.03593596201,29.8339422695597,20.9052560538057,38.8094999606282,26.5929167533863,14.1784351109071
"ENSMUSG00000114568",0,0,0,0,0,0
"ENSMUSG00000114677",1.0814374384804,1.19335769078239,0,1.9902307672117,1.71567204860557,1.09064885468516
"ENSMUSG00000058900",43.2574975392161,22.6737961248653,36.9862222490409,50.7508845638984,35.1712769964141,17.4503816749626
"ENSMUSG00000114870",0,1.19335769078239,0.804048309761759,0,0,0
"ENSMUSG00000114805",1.0814374384804,0,3.21619323904704,0.995115383605851,1.71567204860557,0
"ENSMUSG00000051037",11.8958118232844,7.16014614469432,25.7295459123763,17.9120769049053,22.3037366318724,20.7223282390181
"ENSMUSG00000114771",10.814374384804,8.3535038354767,12.8647729561881,13.9316153704819,20.5880645832668,10.9064885468516
"ENSMUSG00000055480",131.935367494609,79.9549652824199,110.154618437361,94.5359614425558,126.959731596812,137.421755690331
"ENSMUSG00000114442",7.57006206936281,1.19335769078239,4.0202415488088,0,2.57350807290835,8.72519083748131
"ENSMUSG00000055341",4.32574975392161,1.19335769078239,5.62833816833232,1.9902307672117,4.28918012151392,2.18129770937033
"ENSMUSG00000114863",1.0814374384804,1.19335769078239,0.804048309761759,1.9902307672117,5.1470161458167,1.09064885468516
"ENSMUSG00000057842",46.5018098546573,44.1542345589483,43.418608727135,39.804615344234,54.0436695310754,45.8072518967769
"ENSMUSG00000098781",0,0,0.804048309761759,0.995115383605851,0,0
"ENSMUSG00000098905",50.8275596085789,58.4745268483369,51.4590918247526,37.8143845770223,59.1906856768921,56.7137404436285
"ENSMUSG00000098692",0,2.38671538156477,0,0,2.57350807290835,0
"ENSMUSG00000092103",0,1.19335769078239,1.60809661952352,1.9902307672117,0,1.09064885468516
"ENSMUSG00000078995",30.2802482774513,39.3808037958187,29.7497874611851,46.770423029475,30.0242608505974,26.1755725124439
"ENSMUSG00000078994",41.0946226622553,44.1542345589483,56.2833816833232,48.7606537966867,51.470161458167,49.0791984608324
"ENSMUSG00000114726",0,0,0,0,0,0
"ENSMUSG00000055560",21.628748769608,16.7070076709534,19.2971594342822,21.8925384393287,26.5929167533863,21.8129770937033
"ENSMUSG00000069206",52.9904344855397,44.1542345589483,43.418608727135,34.8290384262048,43.749637239442,51.2604961702027
"ENSMUSG00000103398",1.0814374384804,0,0.804048309761759,0,0,0
"ENSMUSG00000097244",0,0,0,0,0,0
"ENSMUSG00000059839",67.0491211857849,54.8944537759898,52.2631401345144,52.7411153311101,63.479865798406,49.0791984608324
"ENSMUSG00000114788",1.0814374384804,0,0,0,0,0
"ENSMUSG00000071291",17.3029990156864,17.9003653617358,10.4526280269029,19.902307672117,16.2988844617529,21.8129770937033
"ENSMUSG00000097565",0,0,0,0,0,0
"ENSMUSG00000097333",43.2574975392161,35.8007307234716,49.8509952052291,45.7753076458691,48.0388173609559,40.3540076233511
"ENSMUSG00000095432",89.7593073938734,63.2479576114665,67.5400580199878,78.6141153048622,60.0485217011949,63.2576335717395
"ENSMUSG00000097360",0,0,0.804048309761759,0,2.57350807290835,0
"ENSMUSG00000058093",54.0718719240201,51.3143807036426,48.2428985857056,48.7606537966867,64.3377018227088,53.441793879573
