GeneID	Length	X1h_m1_t.sort.bam	X1h_m1_u.sort.bam	X1h_m2_t.sort.bam	X1h_m2_u.sort.bam	X1h_m3_t.sort.bam	X1h_m3_u.sort.bam	X6h_m1_t.sort.bam	X6h_m1_u.sort.bam	X6h_m2_t.sort.bam	X6h_m2_u.sort.bam	X6h_m3_t.sort.bam	X6h_m3_u.sort.bam
ENSMUSG00000107019	2090	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063015	3303	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106870	1903	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083700	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029384	1275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029385	5458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053208	2490	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107356	645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106699	898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096044	2268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070686	2966	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107346	1439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106954	259	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107159	1389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107247	677	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107392	2473	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096230	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106701	1443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106916	1395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072822	1897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072821	1596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096259	2383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094560	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095718	1533	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073497	2043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107315	1218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074011	1582	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095074	2905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095503	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094195	1582	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092073	2515	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107064	1442	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107187	1240	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095954	2905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107285	1249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073510	1389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096742	2464	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107376	1442	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106780	1050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092166	1571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095996	2924	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096066	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107348	1443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079424	2680	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107122	1434	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106821	1436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107357	1431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070677	2565	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079423	2657	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094043	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106690	1443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107213	1395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096139	1897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072814	1590	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072813	2476	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106805	1364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096617	1002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094471	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023078	1150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107092	1384	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034724	10313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090468	411	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029486	4295	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034687	17709	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106263	501	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105446	385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106526	801	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029484	3643	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105356	2146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104955	655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106319	1541	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104698	3224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064550	194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105283	489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105871	542	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106357	462	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105377	520	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105257	485	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105006	1159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034663	8480	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104591	628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055725	7566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104736	2694	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105850	666	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067161	892	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104717	388	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046000	3424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097516	2913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050553	1880	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029338	6655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105801	1567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106518	2439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105117	311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105441	616	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098073	996	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035456	4855	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045238	2393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029337	2501	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057816	1448	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104545	2931	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106273	381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105814	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077424	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079416	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067101	1355	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029335	7398	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029334	5369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089659	420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105579	2712	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089809	13805	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105686	3252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104753	2649	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090006	563	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089627	809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090146	791	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087791	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089743	1117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029331	916	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105218	2348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104731	458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084445	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105078	1224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089062	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000568	7354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091623	2011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029328	4818	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029326	2509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089491	83	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050640	5555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086259	1556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103927	2116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100157	1127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085915	886	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035325	7884	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097772	4071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098355	74	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098396	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098711	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098793	179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106391	1836	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035310	5820	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088742	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105181	434	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087786	160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035297	5006	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029322	1592	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104993	353	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029319	2624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085269	876	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035273	3516	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035266	5069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016833	1076	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104761	2297	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035234	3011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105607	1076	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105755	424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077354	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087611	3055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029314	3502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106178	2350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106255	922	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105965	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106610	802	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092503	231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035187	3138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105097	637	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106164	1178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029330	3939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104966	2594	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105632	1584	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043940	15346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092354	1637	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106451	1345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105761	1037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106492	1017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105088	769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106189	2069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106295	744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106586	1481	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057315	8792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046709	11125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105253	255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105947	2472	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104956	1624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104688	588	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104808	1136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105426	350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104684	2393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034573	12102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104580	630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088474	293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029321	2124	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084126	576	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105018	943	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029320	1751	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088121	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029313	9458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029312	3489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105019	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095133	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034528	2157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082527	222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029311	3265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106035	2779	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029310	2392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093690	61	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091034	564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105261	2262	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029309	2937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097877	5491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053268	4431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029307	2764	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105615	1061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094432	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029306	2068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053863	1682	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029304	1648	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105954	1252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034462	10169	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097392	11101	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118625	475	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048334	1449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072774	4730	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029299	3550	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096561	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105555	369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104899	507	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106392	282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034438	3443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029298	5173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079363	7494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079362	4310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105096	3873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104713	5954	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092021	2692	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097237	2249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106438	2507	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070639	6726	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105826	2172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054720	7654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085771	650	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046079	12573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067058	393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084878	586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094708	1002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105074	466	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029290	7217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105341	2262	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105129	610	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095052	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106483	2701	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105600	1151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106669	856	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105508	810	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105531	961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104604	323	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106594	1284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105618	1042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034384	2314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097018	2261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099061	984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098302	254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101237	513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091096	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106142	742	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049606	14001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104706	2905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088602	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106301	648	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043410	6687	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098703	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067047	252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029283	4183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106554	1231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029287	6545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106643	3571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105033	2094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084218	745	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106671	2167	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088429	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029279	5115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081798	637	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106396	662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064554	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033805	1646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090558	951	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033794	2782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111375	7838	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089628	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106631	6252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089798	7963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029276	2688	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033773	4136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085900	537	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097035	688	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105421	997	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106333	1740	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029275	3187	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090030	1667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000011831	8060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106288	1346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063447	1678	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083609	286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104748	1165	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058558	3920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064453	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077222	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077426	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029270	2892	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084855	227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096920	422	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029267	5698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063406	7688	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056531	6433	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105554	1003	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105188	586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105591	476	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029265	3478	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106103	1380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029263	4573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104904	1095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106304	938	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105867	1850	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072769	6859	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029491	5026	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050856	616	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118523	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029490	5340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033623	9544	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060730	354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033615	2189	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105590	3274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062234	6439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105084	2106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013495	5928	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004815	7189	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033540	4204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046959	4050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008090	2782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055385	1648	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101762	511	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004821	763	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090961	10134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093756	1403	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091624	10312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093479	513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103580	3522	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093510	2947	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105808	224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105193	374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093725	1068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067010	9268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093545	718	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091450	7919	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090688	4607	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091635	5716	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091059	6601	0	0	0	0	0	0	0	0	0	0	0	0
